Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
1/29/2020,14:40:19,359,2701,79,80,138,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:19,570,2702,79,80,144,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:19,769,2703,79,80,85,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:19,961,2704,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:20,170,2705,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:20,370,2706,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:20,568,2707,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:20,767,2708,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:20,960,2709,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:21,171,2710,79,101,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:21,368,2711,79,92,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:21,567,2712,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:21,768,2713,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:21,960,2714,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:22,169,2715,79,80,77,78,80,80,77,77,82,77,82,80
1/29/2020,14:40:22,370,2716,79,80,77,78,80,80,77,77,82,77,91,80
1/29/2020,14:40:22,568,2717,79,80,77,78,80,80,77,77,82,77,105,80
1/29/2020,14:40:22,767,2718,79,80,86,78,80,80,77,77,82,77,130,80
1/29/2020,14:40:22,975,2719,79,80,109,78,80,80,77,77,82,77,205,80
1/29/2020,14:40:23,168,2720,79,80,130,78,79,80,77,77,82,77,270,80
1/29/2020,14:40:23,371,2721,79,80,125,78,79,80,77,77,82,77,318,80
1/29/2020,14:40:23,568,2722,79,80,85,78,80,80,77,77,82,77,323,80
1/29/2020,14:40:23,768,2723,79,80,85,78,80,80,77,77,82,77,359,80
1/29/2020,14:40:23,965,2724,79,80,97,78,80,80,77,77,82,77,256,80
1/29/2020,14:40:24,173,2725,79,80,106,78,80,80,77,77,82,77,105,80
1/29/2020,14:40:24,368,2726,79,80,118,78,80,80,77,77,82,77,85,80
1/29/2020,14:40:24,568,2727,79,80,146,78,80,80,77,77,82,77,85,80
1/29/2020,14:40:24,769,2728,79,80,242,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:24,966,2729,79,80,326,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:25,169,2730,79,80,218,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:25,368,2731,79,80,183,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:25,567,2732,79,80,169,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:25,768,2733,79,80,176,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:25,970,2734,79,80,100,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:26,169,2735,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:26,368,2736,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:26,560,2737,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:26,769,2738,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:26,968,2739,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:27,169,2740,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:27,369,2741,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:27,561,2742,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:27,768,2743,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:27,968,2744,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:28,169,2745,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:28,368,2746,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:28,562,2747,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:28,769,2748,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:28,968,2749,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:29,172,2750,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:29,370,2751,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:29,563,2752,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:29,769,2753,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:29,968,2754,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:30,168,2755,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:30,368,2756,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:30,566,2757,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:30,769,2758,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:30,968,2759,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:31,170,2760,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:31,369,2761,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:31,573,2762,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:31,768,2763,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:31,969,2764,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:32,170,2765,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:32,368,2766,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:32,571,2767,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:32,768,2768,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:32,970,2769,99,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:33,160,2770,105,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:33,369,2771,121,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:33,567,2772,124,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:33,769,2773,99,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:33,970,2774,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:34,160,2775,127,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:34,370,2776,170,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:34,567,2777,156,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:34,770,2778,148,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:34,970,2779,100,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:35,158,2780,81,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:35,367,2781,82,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:35,568,2782,97,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:35,769,2783,161,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:35,969,2784,178,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:36,162,2785,100,80,77,78,86,80,77,77,82,77,78,80
1/29/2020,14:40:36,368,2786,80,80,77,78,126,80,77,77,82,77,78,80
1/29/2020,14:40:36,569,2787,79,80,77,78,148,80,77,77,82,77,78,80
1/29/2020,14:40:36,768,2788,79,80,77,78,144,80,77,77,82,77,78,80
1/29/2020,14:40:36,968,2789,79,80,77,78,134,80,77,77,82,78,90,80
1/29/2020,14:40:37,171,2790,79,80,77,78,155,80,77,77,82,78,112,80
1/29/2020,14:40:37,370,2791,79,80,77,78,226,80,77,77,82,77,133,80
1/29/2020,14:40:37,571,2792,79,80,77,78,254,80,77,77,82,78,142,80
1/29/2020,14:40:37,768,2793,79,80,77,78,300,80,77,77,82,77,107,80
1/29/2020,14:40:37,967,2794,79,80,77,78,318,80,77,77,82,77,117,80
1/29/2020,14:40:38,163,2795,79,80,77,78,339,80,77,77,82,77,150,80
1/29/2020,14:40:38,369,2796,79,80,77,78,297,80,77,77,82,77,162,80
1/29/2020,14:40:38,569,2797,79,80,77,78,138,80,77,77,82,78,113,80
1/29/2020,14:40:38,769,2798,79,80,77,78,80,80,77,77,82,77,79,80
1/29/2020,14:40:38,970,2799,79,80,77,78,80,80,77,77,82,77,98,80
1/29/2020,14:40:39,167,2800,79,80,77,78,80,80,77,77,82,77,138,80
1/29/2020,14:40:39,370,2801,79,80,77,78,80,80,77,77,82,77,150,80
1/29/2020,14:40:39,567,2802,79,80,77,77,80,80,77,77,82,77,151,80
1/29/2020,14:40:39,759,2803,79,80,77,78,80,80,77,77,82,77,149,80
1/29/2020,14:40:39,968,2804,100,80,77,78,80,80,77,77,82,77,118,80
1/29/2020,14:40:40,166,2805,163,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:40,370,2806,193,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:40,571,2807,139,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:40,759,2808,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:40,968,2809,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:40:41,168,2810,79,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,14:40:41,367,2811,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:41,571,2812,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:41,759,2813,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:41,968,2814,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:42,168,2815,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:42,367,2816,79,80,77,77,79,80,77,77,82,77,78,80
1/29/2020,14:40:42,569,2817,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:42,760,2818,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:42,971,2819,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:43,169,2820,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:43,370,2821,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:43,569,2822,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:43,770,2823,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:43,971,2824,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:44,168,2825,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:44,366,2826,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:44,569,2827,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:44,765,2828,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:44,970,2829,108,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:45,169,2830,143,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:45,369,2831,170,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:45,570,2832,256,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:45,767,2833,264,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:45,969,2834,371,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:46,168,2835,267,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:46,368,2836,88,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:46,570,2837,138,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:46,769,2838,126,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:46,968,2839,135,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:47,169,2840,119,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:47,359,2841,91,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:47,568,2842,88,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:47,772,2843,189,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:47,970,2844,204,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:48,169,2845,131,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:48,359,2846,120,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:48,568,2847,132,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:48,771,2848,123,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:48,968,2849,146,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:49,169,2850,167,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:49,359,2851,120,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:49,570,2852,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:49,769,2853,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:49,970,2854,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:50,169,2855,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:50,363,2856,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:50,568,2857,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:50,769,2858,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:50,972,2859,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:51,169,2860,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:51,361,2861,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:51,569,2862,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:51,769,2863,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:51,970,2864,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:52,168,2865,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:52,365,2866,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:52,569,2867,79,80,77,78,80,80,77,77,82,77,78,98
1/29/2020,14:40:52,768,2868,79,80,77,78,80,80,77,77,82,77,78,115
1/29/2020,14:40:52,969,2869,79,80,77,78,80,80,77,77,82,77,78,81
1/29/2020,14:40:53,168,2870,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:53,398,2871,85,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,14:40:53,572,2872,97,80,77,78,80,80,77,77,82,77,98,80
1/29/2020,14:40:53,768,2873,108,80,77,78,79,80,77,77,82,78,136,80
1/29/2020,14:40:53,961,2874,84,80,77,78,80,80,77,77,82,78,138,80
1/29/2020,14:40:54,168,2875,79,80,77,78,80,80,77,77,82,78,180,80
1/29/2020,14:40:54,370,2876,79,80,77,78,80,80,77,77,82,77,290,80
1/29/2020,14:40:54,566,2877,79,80,77,78,80,80,77,77,82,77,299,80
1/29/2020,14:40:54,768,2878,79,80,77,78,80,80,77,77,82,77,285,80
1/29/2020,14:40:54,963,2879,79,80,77,78,80,80,77,77,82,77,310,80
1/29/2020,14:40:55,171,2880,79,80,77,78,80,80,77,77,82,77,331,80
1/29/2020,14:40:55,371,2881,79,80,77,78,80,80,77,77,82,77,297,80
1/29/2020,14:40:55,571,2882,79,80,77,78,80,80,77,77,82,77,211,80
1/29/2020,14:40:55,770,2883,79,80,77,78,79,80,77,77,82,77,216,80
1/29/2020,14:40:55,958,2884,79,80,77,78,80,80,77,77,82,77,116,80
1/29/2020,14:40:56,168,2885,79,80,77,78,80,80,77,77,82,77,122,80
1/29/2020,14:40:56,367,2886,79,80,77,78,80,80,77,77,82,77,196,80
1/29/2020,14:40:56,570,2887,80,80,77,78,80,80,77,77,82,77,157,80
1/29/2020,14:40:56,770,2888,79,80,77,78,80,80,77,77,82,77,90,80
1/29/2020,14:40:56,962,2889,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:57,168,2890,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:40:57,368,2891,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:57,569,2892,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:57,770,2893,79,80,77,78,79,80,77,77,82,77,78,99
1/29/2020,14:40:57,960,2894,79,80,77,78,79,80,77,77,82,77,78,101
1/29/2020,14:40:58,167,2895,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:58,368,2896,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:58,571,2897,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:58,768,2898,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:58,965,2899,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:59,172,2900,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:59,367,2901,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:59,570,2902,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:40:59,771,2903,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:40:59,965,2904,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:00,169,2905,79,80,77,78,80,80,77,77,92,77,78,80
1/29/2020,14:41:00,369,2906,79,80,77,78,80,80,77,77,144,77,78,80
1/29/2020,14:41:00,559,2907,79,80,77,78,80,80,77,77,113,77,78,80
1/29/2020,14:41:00,769,2908,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:00,969,2909,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:01,174,2910,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:01,372,2911,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:01,571,2912,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:41:01,769,2913,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:01,969,2914,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:02,170,2915,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:02,369,2916,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:02,560,2917,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:02,771,2918,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:02,969,2919,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:03,170,2920,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:03,371,2921,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:03,560,2922,79,80,77,78,80,80,85,77,82,77,78,80
1/29/2020,14:41:03,769,2923,79,80,77,78,80,80,94,77,82,77,78,80
1/29/2020,14:41:03,969,2924,79,80,77,78,80,80,110,77,82,77,78,80
1/29/2020,14:41:04,168,2925,79,80,77,78,80,80,121,77,82,77,78,80
1/29/2020,14:41:04,368,2926,79,80,77,78,80,80,138,77,82,81,78,80
1/29/2020,14:41:04,560,2927,79,80,77,78,80,80,139,77,82,110,78,80
1/29/2020,14:41:04,768,2928,79,80,77,78,80,80,87,77,82,149,78,80
1/29/2020,14:41:04,970,2929,79,80,77,78,80,80,77,77,82,148,78,80
1/29/2020,14:41:05,172,2930,113,80,77,77,80,80,77,77,82,147,78,80
1/29/2020,14:41:05,369,2931,121,80,77,78,80,80,90,77,82,140,78,80
1/29/2020,14:41:05,569,2932,118,80,77,78,80,80,105,77,82,132,78,80
1/29/2020,14:41:05,769,2933,111,80,77,78,80,80,106,77,82,148,78,80
1/29/2020,14:41:05,968,2934,116,80,77,78,80,80,77,77,82,153,78,80
1/29/2020,14:41:06,169,2935,169,80,77,78,80,80,77,77,82,222,78,80
1/29/2020,14:41:06,369,2936,187,80,77,78,80,80,77,77,82,307,78,80
1/29/2020,14:41:06,567,2937,248,80,77,77,80,80,77,77,82,323,78,80
1/29/2020,14:41:06,772,2938,294,80,77,77,80,80,77,77,83,340,78,80
1/29/2020,14:41:06,969,2939,237,80,77,78,80,80,77,77,82,340,78,80
1/29/2020,14:41:07,159,2940,166,80,77,78,80,80,77,77,82,269,78,80
1/29/2020,14:41:07,370,2941,124,80,77,78,79,80,77,77,82,245,78,80
1/29/2020,14:41:07,568,2942,79,80,77,78,80,80,77,77,82,293,78,80
1/29/2020,14:41:07,770,2943,79,80,77,78,80,80,77,77,82,296,78,80
1/29/2020,14:41:07,971,2944,79,80,77,77,80,80,77,77,82,241,78,80
1/29/2020,14:41:08,169,2945,79,80,77,78,80,80,77,77,82,84,78,80
1/29/2020,14:41:08,370,2946,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:08,569,2947,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:08,770,2948,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:08,968,2949,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:09,159,2950,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:09,368,2951,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:09,559,2952,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:41:09,771,2953,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:41:09,968,2954,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:41:10,163,2955,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:10,370,2956,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:10,558,2957,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:10,764,2958,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:41:10,969,2959,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:11,161,2960,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:11,368,2961,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:11,569,2962,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:11,760,2963,79,80,77,78,79,80,77,77,82,77,84,80
1/29/2020,14:41:11,968,2964,79,80,77,78,80,80,77,77,82,77,89,80
1/29/2020,14:41:12,162,2965,79,80,77,78,80,80,77,77,82,77,87,80
1/29/2020,14:41:12,371,2966,79,80,77,78,80,80,77,77,82,77,87,80
1/29/2020,14:41:12,567,2967,79,80,77,78,80,80,77,77,82,77,98,80
1/29/2020,14:41:12,768,2968,79,80,77,77,80,80,77,77,82,77,115,80
1/29/2020,14:41:12,958,2969,79,80,77,78,80,80,77,77,82,77,159,80
1/29/2020,14:41:13,165,2970,79,80,77,78,80,80,77,77,82,78,99,80
1/29/2020,14:41:13,369,2971,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:13,570,2972,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:13,767,2973,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:41:13,967,2974,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:14,164,2975,79,80,77,78,80,80,85,77,82,77,78,80
1/29/2020,14:41:14,372,2976,79,80,77,78,80,80,91,77,82,77,78,80
1/29/2020,14:41:14,568,2977,79,80,77,78,80,80,98,77,82,77,78,80
1/29/2020,14:41:14,771,2978,79,80,77,78,79,80,111,77,82,77,78,80
1/29/2020,14:41:14,970,2979,79,80,77,78,80,80,103,77,82,77,78,80
1/29/2020,14:41:15,170,2980,79,80,77,78,79,80,116,77,82,77,78,80
1/29/2020,14:41:15,368,2981,79,80,77,78,80,80,147,77,82,78,78,80
1/29/2020,14:41:15,568,2982,79,80,77,78,80,80,184,77,82,78,78,80
1/29/2020,14:41:15,759,2983,79,80,77,78,80,80,244,77,82,78,78,80
1/29/2020,14:41:15,969,2984,79,80,77,78,80,80,266,77,82,77,78,80
1/29/2020,14:41:16,170,2985,79,80,77,78,80,80,292,77,82,77,78,80
1/29/2020,14:41:16,371,2986,79,80,77,78,80,80,307,77,82,77,78,80
1/29/2020,14:41:16,571,2987,79,80,77,78,80,80,213,77,82,77,78,80
1/29/2020,14:41:16,759,2988,79,80,77,78,80,80,95,77,82,77,78,80
1/29/2020,14:41:16,972,2989,79,80,77,78,80,80,214,77,82,77,78,80
1/29/2020,14:41:17,171,2990,79,80,77,78,80,80,349,77,82,77,78,80
1/29/2020,14:41:17,369,2991,79,80,77,78,80,80,360,77,82,77,78,80
1/29/2020,14:41:17,570,2992,79,80,77,78,80,80,291,77,82,78,78,80
1/29/2020,14:41:17,760,2993,79,80,77,78,80,80,207,77,82,78,78,80
1/29/2020,14:41:17,972,2994,79,80,77,78,80,80,171,77,82,77,78,80
1/29/2020,14:41:18,171,2995,79,80,77,78,80,80,101,77,82,77,78,80
1/29/2020,14:41:18,369,2996,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:18,569,2997,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:18,761,2998,79,80,77,78,80,80,110,77,82,77,78,80
1/29/2020,14:41:18,971,2999,79,80,77,78,79,80,126,77,82,77,78,80
1/29/2020,14:41:19,169,3000,79,80,77,78,80,80,123,77,82,78,78,80
1/29/2020,14:41:19,369,3001,79,80,77,78,80,80,84,77,82,77,78,80
1/29/2020,14:41:19,570,3002,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:19,770,3003,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:19,969,3004,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:20,172,3005,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:20,368,3006,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:20,570,3007,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:20,785,3008,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:20,968,3009,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:21,169,3010,79,80,77,77,79,80,77,77,82,77,78,80
1/29/2020,14:41:21,371,3011,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:21,568,3012,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:21,768,3013,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:21,971,3014,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:22,171,3015,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:22,360,3016,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:22,569,3017,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:22,770,3018,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:22,971,3019,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:23,168,3020,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:23,359,3021,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:23,569,3022,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:23,769,3023,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:23,968,3024,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:41:24,171,3025,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:24,360,3026,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:24,568,3027,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:24,770,3028,79,122,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:24,971,3029,79,113,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:25,168,3030,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:25,359,3031,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:41:25,568,3032,79,83,77,78,80,80,88,77,82,77,78,80
